id,name,score1,score2
5739,Student_5739,97,70
5740,Student_5740,66,61
5741,Student_5741,94,61
5742,Student_5742,90,73
5743,Student_5743,55,65
5744,Student_5744,83,65
5745,Student_5745,56,91
5746,Student_5746,95,66
5747,Student_5747,90,69
5748,Student_5748,53,88
5749,Student_5749,53,87
5750,Student_5750,64,59
5751,Student_5751,73,85
5752,Student_5752,54,78
5753,Student_5753,51,79
5754,Student_5754,59,68
5755,Student_5755,60,74
5756,Student_5756,60,71
5757,Student_5757,73,73
5758,Student_5758,65,51
5759,Student_5759,51,54
5760,Student_5760,70,69
5761,Student_5761,56,69
5762,Student_5762,72,77
5763,Student_5763,75,87
5764,Student_5764,84,93
5765,Student_5765,71,78
5766,Student_5766,52,89
5767,Student_5767,61,69
5768,Student_5768,62,80
5769,Student_5769,92,82
5770,Student_5770,92,57
5771,Student_5771,77,99
5772,Student_5772,97,59
5773,Student_5773,66,84
5774,Student_5774,51,70
5775,Student_5775,87,77
5776,Student_5776,96,64
5777,Student_5777,88,54
5778,Student_5778,78,73
5779,Student_5779,57,61
5780,Student_5780,54,79
5781,Student_5781,77,64
5782,Student_5782,65,87
5783,Student_5783,97,89
5784,Student_5784,81,76
5785,Student_5785,73,100
5786,Student_5786,53,53
5787,Student_5787,79,76
5788,Student_5788,55,68
5789,Student_5789,55,58
5790,Student_5790,80,92
5791,Student_5791,92,50
5792,Student_5792,63,73
5793,Student_5793,51,84
5794,Student_5794,50,84
5795,Student_5795,98,66
5796,Student_5796,55,78
5797,Student_5797,79,100
5798,Student_5798,72,65
5799,Student_5799,73,56
5800,Student_5800,96,83
5801,Student_5801,82,67
5802,Student_5802,61,66
5803,Student_5803,77,53
5804,Student_5804,51,58
5805,Student_5805,100,100
5806,Student_5806,59,100
5807,Student_5807,88,95
5808,Student_5808,89,84
5809,Student_5809,71,56
5810,Student_5810,50,64
5811,Student_5811,62,59
5812,Student_5812,87,74
5813,Student_5813,66,61
5814,Student_5814,99,80
5815,Student_5815,57,69
5816,Student_5816,51,90
5817,Student_5817,69,95
5818,Student_5818,89,91
5819,Student_5819,86,60
5820,Student_5820,65,68
5821,Student_5821,53,82
5822,Student_5822,74,70
5823,Student_5823,55,67
5824,Student_5824,94,67
5825,Student_5825,66,82
5826,Student_5826,63,61
5827,Student_5827,97,88
5828,Student_5828,61,94
5829,Student_5829,84,60
5830,Student_5830,93,86
5831,Student_5831,56,52
5832,Student_5832,55,92
5833,Student_5833,81,74
5834,Student_5834,74,85
5835,Student_5835,77,96
5836,Student_5836,54,82
5837,Student_5837,86,81
5838,Student_5838,73,94
5839,Student_5839,60,88
5840,Student_5840,59,76
5841,Student_5841,77,82
5842,Student_5842,98,81
5843,Student_5843,95,90
5844,Student_5844,92,51
5845,Student_5845,68,68
5846,Student_5846,88,95
5847,Student_5847,94,66
5848,Student_5848,71,66
5849,Student_5849,92,88
5850,Student_5850,71,96
5851,Student_5851,57,90
5852,Student_5852,69,62
5853,Student_5853,95,90
5854,Student_5854,62,99
5855,Student_5855,90,79
5856,Student_5856,62,87
5857,Student_5857,74,87
5858,Student_5858,85,56
5859,Student_5859,57,66
5860,Student_5860,74,66
5861,Student_5861,71,65
5862,Student_5862,64,56
5863,Student_5863,77,55
5864,Student_5864,54,97
5865,Student_5865,52,53
5866,Student_5866,80,71
5867,Student_5867,90,100
5868,Student_5868,79,65
5869,Student_5869,53,73
5870,Student_5870,72,96
5871,Student_5871,81,53
5872,Student_5872,90,96
5873,Student_5873,91,50
5874,Student_5874,54,81
5875,Student_5875,92,53
5876,Student_5876,83,99
5877,Student_5877,65,53
5878,Student_5878,74,86
5879,Student_5879,79,55
5880,Student_5880,74,80
5881,Student_5881,99,62
5882,Student_5882,53,65
5883,Student_5883,87,73
5884,Student_5884,87,96
5885,Student_5885,88,73
5886,Student_5886,55,55
5887,Student_5887,98,70
5888,Student_5888,66,58
5889,Student_5889,98,78
5890,Student_5890,100,83
5891,Student_5891,90,83
5892,Student_5892,84,54
5893,Student_5893,87,83
5894,Student_5894,66,96
5895,Student_5895,80,50
5896,Student_5896,90,93
5897,Student_5897,57,89
5898,Student_5898,77,52
5899,Student_5899,82,84
5900,Student_5900,58,58
5901,Student_5901,90,72
5902,Student_5902,51,85
5903,Student_5903,85,65
5904,Student_5904,67,94
5905,Student_5905,55,91
5906,Student_5906,98,74
5907,Student_5907,72,67
5908,Student_5908,56,54
5909,Student_5909,93,78
5910,Student_5910,65,52
5911,Student_5911,81,71
5912,Student_5912,84,53
5913,Student_5913,56,91
5914,Student_5914,77,100
5915,Student_5915,76,75
5916,Student_5916,82,57
5917,Student_5917,86,93
5918,Student_5918,88,82
5919,Student_5919,61,88
5920,Student_5920,100,82
5921,Student_5921,62,84
5922,Student_5922,82,89
5923,Student_5923,93,75
5924,Student_5924,85,75
5925,Student_5925,92,87
5926,Student_5926,53,61
5927,Student_5927,84,91
5928,Student_5928,89,92
5929,Student_5929,50,83
5930,Student_5930,90,78
5931,Student_5931,71,63
5932,Student_5932,76,76
5933,Student_5933,73,83
5934,Student_5934,72,95
5935,Student_5935,60,78
5936,Student_5936,50,75
5937,Student_5937,80,58
5938,Student_5938,64,62
5939,Student_5939,89,83
5940,Student_5940,98,58
5941,Student_5941,95,81
5942,Student_5942,63,96
5943,Student_5943,73,59
5944,Student_5944,56,90
5945,Student_5945,97,50
5946,Student_5946,51,97
5947,Student_5947,81,91
5948,Student_5948,81,53
5949,Student_5949,56,88
5950,Student_5950,90,97
5951,Student_5951,88,53
5952,Student_5952,96,88
5953,Student_5953,53,97
5954,Student_5954,73,78
5955,Student_5955,69,73
5956,Student_5956,53,80
5957,Student_5957,97,75
5958,Student_5958,55,82
5959,Student_5959,67,78
5960,Student_5960,84,84
5961,Student_5961,68,84
5962,Student_5962,67,68
5963,Student_5963,63,95
5964,Student_5964,79,67
5965,Student_5965,96,73
5966,Student_5966,99,93
5967,Student_5967,87,66
5968,Student_5968,89,92
5969,Student_5969,88,96
5970,Student_5970,97,81
5971,Student_5971,63,85
5972,Student_5972,89,51
5973,Student_5973,54,71
5974,Student_5974,80,62
5975,Student_5975,76,67
5976,Student_5976,76,67
5977,Student_5977,96,82
5978,Student_5978,54,75
5979,Student_5979,92,94
5980,Student_5980,96,61
5981,Student_5981,96,52
5982,Student_5982,80,76
5983,Student_5983,50,78
5984,Student_5984,93,93
5985,Student_5985,67,68
5986,Student_5986,73,65
5987,Student_5987,87,100
5988,Student_5988,58,92
5989,Student_5989,50,56
5990,Student_5990,75,77
5991,Student_5991,99,55
5992,Student_5992,90,80
5993,Student_5993,85,89
5994,Student_5994,95,88
5995,Student_5995,95,71
5996,Student_5996,56,94
5997,Student_5997,88,54
5998,Student_5998,93,95
5999,Student_5999,74,55
6000,Student_6000,82,96
6001,Student_6001,97,79
6002,Student_6002,55,95
6003,Student_6003,100,85
6004,Student_6004,55,68
6005,Student_6005,83,76
6006,Student_6006,69,92
6007,Student_6007,58,83
6008,Student_6008,63,75
6009,Student_6009,97,89
6010,Student_6010,89,90
6011,Student_6011,76,71
6012,Student_6012,93,70
6013,Student_6013,92,63
6014,Student_6014,93,93
6015,Student_6015,94,81
6016,Student_6016,76,79
6017,Student_6017,56,83
6018,Student_6018,62,75
6019,Student_6019,55,50
6020,Student_6020,67,59
6021,Student_6021,95,62
6022,Student_6022,56,83
6023,Student_6023,60,77
6024,Student_6024,87,85
6025,Student_6025,76,88
6026,Student_6026,70,76
6027,Student_6027,50,96
6028,Student_6028,84,97
6029,Student_6029,67,80
6030,Student_6030,92,81
6031,Student_6031,90,54
6032,Student_6032,50,99
6033,Student_6033,75,50
6034,Student_6034,62,53
6035,Student_6035,96,86
6036,Student_6036,82,73
6037,Student_6037,61,66
6038,Student_6038,83,94
6039,Student_6039,94,74
6040,Student_6040,69,50
6041,Student_6041,67,98
6042,Student_6042,58,66
6043,Student_6043,83,66
6044,Student_6044,87,62
6045,Student_6045,59,87
6046,Student_6046,62,81
6047,Student_6047,88,54
6048,Student_6048,60,90
6049,Student_6049,95,65
6050,Student_6050,91,66
6051,Student_6051,52,71
6052,Student_6052,77,77
6053,Student_6053,51,96
6054,Student_6054,86,85
6055,Student_6055,83,61
6056,Student_6056,72,84
6057,Student_6057,54,53
6058,Student_6058,96,89
6059,Student_6059,78,90
6060,Student_6060,93,73
6061,Student_6061,84,87
6062,Student_6062,88,52
6063,Student_6063,71,79
6064,Student_6064,97,61
6065,Student_6065,96,66
6066,Student_6066,86,99
6067,Student_6067,93,98
6068,Student_6068,65,76
6069,Student_6069,87,58
6070,Student_6070,86,85
6071,Student_6071,100,70
6072,Student_6072,57,94
6073,Student_6073,52,96
6074,Student_6074,60,53
6075,Student_6075,99,79
6076,Student_6076,89,66
6077,Student_6077,70,71
6078,Student_6078,65,80
6079,Student_6079,92,56
6080,Student_6080,60,51
6081,Student_6081,55,98
6082,Student_6082,84,69
6083,Student_6083,64,97
6084,Student_6084,70,78
6085,Student_6085,73,50
6086,Student_6086,87,75
6087,Student_6087,81,60
6088,Student_6088,65,61
6089,Student_6089,63,95
6090,Student_6090,78,63
6091,Student_6091,98,62
6092,Student_6092,85,76
6093,Student_6093,85,82
6094,Student_6094,58,56
6095,Student_6095,53,65
6096,Student_6096,99,98
6097,Student_6097,53,59
6098,Student_6098,66,52
6099,Student_6099,87,89
6100,Student_6100,51,55
6101,Student_6101,80,60
6102,Student_6102,69,95
6103,Student_6103,52,84
6104,Student_6104,64,80
6105,Student_6105,57,95
6106,Student_6106,79,88
6107,Student_6107,65,99
6108,Student_6108,98,99
6109,Student_6109,72,100
6110,Student_6110,92,53
6111,Student_6111,99,80
6112,Student_6112,68,54
6113,Student_6113,93,52
6114,Student_6114,64,52
6115,Student_6115,63,59
6116,Student_6116,91,63
6117,Student_6117,61,77
6118,Student_6118,64,50
6119,Student_6119,79,85
6120,Student_6120,70,77
6121,Student_6121,95,90
6122,Student_6122,59,61
6123,Student_6123,88,54
6124,Student_6124,58,99
6125,Student_6125,98,56
6126,Student_6126,62,98
6127,Student_6127,92,92
6128,Student_6128,100,89
6129,Student_6129,59,80
6130,Student_6130,74,70
6131,Student_6131,75,52
6132,Student_6132,64,93
6133,Student_6133,86,60
6134,Student_6134,91,88
6135,Student_6135,83,50
6136,Student_6136,83,98
6137,Student_6137,67,56
6138,Student_6138,58,60
6139,Student_6139,60,77
6140,Student_6140,67,94
6141,Student_6141,65,78
6142,Student_6142,98,59
6143,Student_6143,90,80
6144,Student_6144,86,86
6145,Student_6145,67,93
6146,Student_6146,90,57
6147,Student_6147,71,54
6148,Student_6148,58,66
6149,Student_6149,86,99
6150,Student_6150,58,84
6151,Student_6151,69,53
6152,Student_6152,59,96
6153,Student_6153,74,86
6154,Student_6154,67,88
6155,Student_6155,95,70
6156,Student_6156,71,99
6157,Student_6157,79,75
6158,Student_6158,79,65
6159,Student_6159,86,60
6160,Student_6160,76,69
6161,Student_6161,61,75
6162,Student_6162,92,82
6163,Student_6163,61,88
6164,Student_6164,60,72
6165,Student_6165,76,51
6166,Student_6166,89,67
6167,Student_6167,58,60
6168,Student_6168,93,78
6169,Student_6169,58,80
6170,Student_6170,59,57
6171,Student_6171,59,84
6172,Student_6172,72,76
6173,Student_6173,89,93
6174,Student_6174,54,81
6175,Student_6175,72,85
6176,Student_6176,51,61
6177,Student_6177,75,62
6178,Student_6178,96,89
6179,Student_6179,93,91
6180,Student_6180,77,64
6181,Student_6181,98,94
6182,Student_6182,53,51
6183,Student_6183,65,94
6184,Student_6184,60,66
6185,Student_6185,57,78
6186,Student_6186,69,65
6187,Student_6187,58,100
6188,Student_6188,88,77
6189,Student_6189,80,64
6190,Student_6190,94,51
6191,Student_6191,79,100
6192,Student_6192,78,94
6193,Student_6193,62,70
6194,Student_6194,99,61
6195,Student_6195,99,69
6196,Student_6196,100,79
6197,Student_6197,58,63
6198,Student_6198,95,95
6199,Student_6199,90,96
6200,Student_6200,67,61
6201,Student_6201,55,50
6202,Student_6202,55,82
6203,Student_6203,96,87
6204,Student_6204,62,81
6205,Student_6205,55,66
6206,Student_6206,75,81
6207,Student_6207,59,86
6208,Student_6208,78,76
6209,Student_6209,94,69
6210,Student_6210,90,55
6211,Student_6211,84,74
6212,Student_6212,84,56
6213,Student_6213,75,58
6214,Student_6214,81,98
6215,Student_6215,70,85
6216,Student_6216,76,61
6217,Student_6217,68,78
6218,Student_6218,73,83
6219,Student_6219,94,65
6220,Student_6220,61,98
6221,Student_6221,51,88
6222,Student_6222,76,91
6223,Student_6223,99,76
6224,Student_6224,78,90
6225,Student_6225,84,86
6226,Student_6226,82,97
6227,Student_6227,86,57
6228,Student_6228,98,63
6229,Student_6229,54,55
6230,Student_6230,60,72
6231,Student_6231,68,74
6232,Student_6232,59,92
6233,Student_6233,61,69
6234,Student_6234,73,78
6235,Student_6235,98,76
6236,Student_6236,99,80
6237,Student_6237,54,58
6238,Student_6238,64,95
6239,Student_6239,58,95
6240,Student_6240,99,70
6241,Student_6241,76,99
6242,Student_6242,100,73
6243,Student_6243,77,76
6244,Student_6244,88,59
6245,Student_6245,59,82
6246,Student_6246,87,80
6247,Student_6247,57,51
6248,Student_6248,88,84
6249,Student_6249,53,68
6250,Student_6250,64,52
6251,Student_6251,51,60
6252,Student_6252,60,81
6253,Student_6253,85,90
6254,Student_6254,96,89
6255,Student_6255,84,77
6256,Student_6256,68,80
6257,Student_6257,90,57
6258,Student_6258,57,88
6259,Student_6259,71,80
6260,Student_6260,65,88
6261,Student_6261,99,86
6262,Student_6262,56,79
6263,Student_6263,65,92
6264,Student_6264,84,54
6265,Student_6265,67,87
6266,Student_6266,63,70
6267,Student_6267,77,61
6268,Student_6268,96,88
6269,Student_6269,58,93
6270,Student_6270,55,92
6271,Student_6271,80,52
6272,Student_6272,81,66
6273,Student_6273,65,99
6274,Student_6274,96,88
6275,Student_6275,95,78
6276,Student_6276,95,93
6277,Student_6277,59,90
6278,Student_6278,64,58
6279,Student_6279,85,89
6280,Student_6280,90,76
6281,Student_6281,88,89
6282,Student_6282,61,77
6283,Student_6283,92,98
6284,Student_6284,67,83
6285,Student_6285,100,64
6286,Student_6286,91,82
6287,Student_6287,53,97
6288,Student_6288,51,58
6289,Student_6289,97,63
6290,Student_6290,91,81
6291,Student_6291,95,80
6292,Student_6292,55,63
6293,Student_6293,86,57
6294,Student_6294,55,94
6295,Student_6295,100,96
6296,Student_6296,95,87
6297,Student_6297,66,79
6298,Student_6298,58,93
6299,Student_6299,93,76
6300,Student_6300,78,75
6301,Student_6301,65,78
6302,Student_6302,82,73
6303,Student_6303,74,69
6304,Student_6304,60,51
6305,Student_6305,62,70
6306,Student_6306,68,57
6307,Student_6307,63,51
6308,Student_6308,71,90
6309,Student_6309,62,79
6310,Student_6310,71,65
6311,Student_6311,68,92
6312,Student_6312,89,95
6313,Student_6313,81,54
6314,Student_6314,94,97
6315,Student_6315,94,77
6316,Student_6316,82,73
6317,Student_6317,70,67
6318,Student_6318,68,58
6319,Student_6319,56,79
6320,Student_6320,65,88
6321,Student_6321,61,77
6322,Student_6322,77,89
6323,Student_6323,95,78
6324,Student_6324,78,85
6325,Student_6325,87,58
6326,Student_6326,95,57
6327,Student_6327,55,50
6328,Student_6328,90,94
6329,Student_6329,71,52
6330,Student_6330,78,68
6331,Student_6331,88,99
6332,Student_6332,87,75
6333,Student_6333,65,63
6334,Student_6334,95,99
6335,Student_6335,75,58
6336,Student_6336,80,62
6337,Student_6337,97,87
6338,Student_6338,61,63
6339,Student_6339,64,81
6340,Student_6340,75,83
6341,Student_6341,51,71
6342,Student_6342,90,68
6343,Student_6343,62,60
6344,Student_6344,100,63
6345,Student_6345,93,58
6346,Student_6346,93,59
6347,Student_6347,83,64
6348,Student_6348,81,90
6349,Student_6349,54,62
6350,Student_6350,93,56
6351,Student_6351,61,62
6352,Student_6352,94,75
6353,Student_6353,61,86
6354,Student_6354,79,83
6355,Student_6355,86,56
6356,Student_6356,92,98
6357,Student_6357,95,75
6358,Student_6358,82,74
6359,Student_6359,53,73
6360,Student_6360,84,58
6361,Student_6361,61,72
6362,Student_6362,81,80
6363,Student_6363,91,80
6364,Student_6364,91,66
6365,Student_6365,81,85
6366,Student_6366,52,97
6367,Student_6367,55,61
6368,Student_6368,74,92
6369,Student_6369,85,97
6370,Student_6370,100,70
6371,Student_6371,98,59
6372,Student_6372,64,98
6373,Student_6373,55,74
6374,Student_6374,60,52
6375,Student_6375,82,58
6376,Student_6376,68,92
6377,Student_6377,68,68
6378,Student_6378,74,55
6379,Student_6379,80,60
6380,Student_6380,55,55
6381,Student_6381,60,60
6382,Student_6382,65,80
6383,Student_6383,56,89
6384,Student_6384,57,57
6385,Student_6385,75,79
6386,Student_6386,100,61
6387,Student_6387,95,76
6388,Student_6388,63,80
6389,Student_6389,65,98
6390,Student_6390,99,88
6391,Student_6391,97,91
6392,Student_6392,58,60
6393,Student_6393,73,88
6394,Student_6394,56,58
6395,Student_6395,51,94
6396,Student_6396,96,87
6397,Student_6397,86,52
6398,Student_6398,98,90
6399,Student_6399,92,92
6400,Student_6400,93,99
6401,Student_6401,77,79
6402,Student_6402,97,95
6403,Student_6403,95,99
6404,Student_6404,79,78
6405,Student_6405,94,95
6406,Student_6406,99,69
6407,Student_6407,59,77
6408,Student_6408,67,79
6409,Student_6409,82,73
6410,Student_6410,64,95
6411,Student_6411,71,94
6412,Student_6412,81,67
6413,Student_6413,87,82
6414,Student_6414,78,92
6415,Student_6415,78,89
6416,Student_6416,68,81
6417,Student_6417,54,88
6418,Student_6418,73,79
6419,Student_6419,81,90
6420,Student_6420,74,84
6421,Student_6421,61,80
6422,Student_6422,88,62
6423,Student_6423,97,98
6424,Student_6424,79,85
6425,Student_6425,75,64
6426,Student_6426,81,50
6427,Student_6427,73,60
6428,Student_6428,77,61
6429,Student_6429,79,57
6430,Student_6430,75,74
6431,Student_6431,54,77
6432,Student_6432,65,70
6433,Student_6433,67,54
6434,Student_6434,89,69
6435,Student_6435,54,91
6436,Student_6436,74,50
6437,Student_6437,63,83
6438,Student_6438,51,65
6439,Student_6439,85,56
6440,Student_6440,78,66
6441,Student_6441,72,78
6442,Student_6442,72,74
6443,Student_6443,50,61
6444,Student_6444,96,52
6445,Student_6445,74,92
6446,Student_6446,55,64
6447,Student_6447,65,95
6448,Student_6448,67,99
6449,Student_6449,75,52
6450,Student_6450,77,54
6451,Student_6451,86,62
6452,Student_6452,82,83
6453,Student_6453,69,73
6454,Student_6454,77,100
6455,Student_6455,87,98
6456,Student_6456,73,50
6457,Student_6457,86,55
6458,Student_6458,98,100
6459,Student_6459,68,62
6460,Student_6460,82,81
6461,Student_6461,64,81
6462,Student_6462,89,74
6463,Student_6463,55,71
6464,Student_6464,67,52
6465,Student_6465,99,69
6466,Student_6466,88,59
6467,Student_6467,70,100
6468,Student_6468,86,84
6469,Student_6469,85,82
6470,Student_6470,99,68
6471,Student_6471,94,99
6472,Student_6472,52,87
6473,Student_6473,68,92
6474,Student_6474,61,74
6475,Student_6475,82,88
6476,Student_6476,71,86
6477,Student_6477,71,91
6478,Student_6478,55,77
6479,Student_6479,100,58
6480,Student_6480,85,95
6481,Student_6481,68,61
6482,Student_6482,97,88
6483,Student_6483,68,63
6484,Student_6484,89,95
6485,Student_6485,61,52
6486,Student_6486,96,66
6487,Student_6487,66,72
6488,Student_6488,77,82
6489,Student_6489,73,61
6490,Student_6490,77,68
6491,Student_6491,60,84
6492,Student_6492,90,71
6493,Student_6493,58,96
6494,Student_6494,62,77
6495,Student_6495,62,69
6496,Student_6496,74,87
6497,Student_6497,82,59
6498,Student_6498,57,83
6499,Student_6499,85,84
6500,Student_6500,52,85
6501,Student_6501,50,85
6502,Student_6502,79,69
6503,Student_6503,62,95
6504,Student_6504,97,89
6505,Student_6505,87,55
6506,Student_6506,71,86
6507,Student_6507,50,64
6508,Student_6508,71,86
6509,Student_6509,76,67
6510,Student_6510,52,83
6511,Student_6511,99,58
6512,Student_6512,53,55
6513,Student_6513,87,69
6514,Student_6514,52,68
6515,Student_6515,61,68
6516,Student_6516,50,96
6517,Student_6517,79,63
6518,Student_6518,62,88
6519,Student_6519,72,94
6520,Student_6520,96,94
6521,Student_6521,90,95
6522,Student_6522,63,93
6523,Student_6523,57,87
6524,Student_6524,69,77
6525,Student_6525,69,51
6526,Student_6526,62,67
6527,Student_6527,74,85
6528,Student_6528,81,80
6529,Student_6529,77,60
6530,Student_6530,79,95
6531,Student_6531,54,70
6532,Student_6532,82,93
6533,Student_6533,96,81
6534,Student_6534,68,98
6535,Student_6535,94,69
